,Customer_ID,SSN,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
2449,CUS_0x36d4,894711096,47,Architect,137097.8,11356.82,4,7,5.0,3,"Auto Loan, Student Loan, and Auto Loan",6,8,9.385,3,Good,1045.06,35.54625,28 Years and 8 Months,No,213.74,397.29875,High_spent_Large_value_payments,785.89125,Good
2450,CUS_0x36d5,171270494,30,Mechanic,23679.61,2266.3,8,5,15.0,0,No Loan,24,18,5.49,3,Standard,622.58,33.0475,18 Years and 10 Months,No,0.0,76.525,High_spent_Large_value_payments,414.81875,Standard
2451,CUS_0x36da,969977513,42,Lawyer,36151.31,2868.61,1,3,12.0,3,"Personal Loan, Personal Loan, and Personal Loan",2,5,2.5,4,Good,563.28,33.6325,23 Years and 1 Months,No,54.79,181.875,Low_spent_Small_value_payments,322.7,Standard
2452,CUS_0x36e1,132774921,34,Journalist,20364.57,1626.05,6,8,32.0,3,"Personal Loan, Student Loan, and Mortgage Loan",22,8,11.05,9,Standard,2500.04,32.01,9 Years and 1 Months,Yes,26.17,119.95125,Low_spent_Small_value_payments,300.23875,Poor
2453,CUS_0x36eb,796969195,14,Scientist,9834.75,565.56,7,10,29.0,7,"Payday Loan, Auto Loan, Payday Loan, Auto Loan, Home Equity Loan, Auto Loan, and Student Loan",60,15,4.85,12,Bad,3651.67,31.71,7 Years and 8 Months,Yes,30.93,38.58,Low_spent_Small_value_payments,265.7975,Poor
2454,CUS_0x36ec,837303669,31,Accountant,31700.3,2444.69,10,8,16.0,5,"Auto Loan, Personal Loan, Not Specified, Not Specified, and Personal Loan",23,19,8.78,8,Standard,2482.73,34.4625,8 Years and 7 Months,Yes,66.87,139.66125,Low_spent_Medium_value_payments,346.0675,Standard
2455,CUS_0x36ed,398228099,32,Developer,28452.8,2267.07,10,8,21.0,5,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",58,20,8.305,12,Bad,1909.79,31.994999999999997,17 Years and 11 Months,Yes,106.58,113.63,Low_spent_Large_value_payments,274.4425,Poor
2456,CUS_0x36ee,427113112,46,Teacher,14842.65,1027.17,7,4,8.0,2,"Not Specified, and Mortgage Loan",24,8,11.845,5,Standard,1086.11,30.950000000000003,22 Years and 5 Months,Yes,42.067499999999995,84.8575,Low_spent_Small_value_payments,286.435,Standard
2457,CUS_0x36f2,661067195,40,Scientist,15366.22,996.52,4,4,15.0,1,Auto Loan,24,14,8.705,0,Standard,189.59,30.88375,29 Years and 1 Months,No,9.09,75.8775,High_spent_Small_value_payments,292.1825,Standard
2458,CUS_0x36f3,782093485,39,Architect,57786.48,4569.54,3,6,20.0,2,"Student Loan, and Student Loan",20,15,18.205,6,Standard,197.09,34.72,15 Years and 2 Months,Yes,81.78,131.2525,High_spent_Medium_value_payments,495.51374999999996,Standard
2459,CUS_0x36f7,518039260,24,Media_Manager,14616.91,1206.08,8,6,27.0,8,"Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Mortgage Loan",47,22,5.81,8,Bad,2684.22,32.21875,13 Years and 5 Months,Yes,86.24,80.84125,Low_spent_Medium_value_payments,229.78125,Poor
2460,CUS_0x36f9,992385349,46,Developer,82065.16,6771.76,5,5,3.0,3,"Not Specified, Home Equity Loan, and Auto Loan",11,9,4.55,2,Good,106.83,32.475,22 Years and 11 Months,No,180.34,285.65,High_spent_Medium_value_payments,469.93625,Good
2461,CUS_0x36fb,465976079,31,Lawyer,20501.67,1771.47,6,7,17.0,8,"Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, Auto Loan, Debt Consolidation Loan, Student Loan, Not Specified, and Payday Loan",47,15,18.9,12,Bad,3373.13,31.9875,8 Years and 10 Months,Yes,108.63,91.85875,High_spent_Medium_value_payments,245.41,Poor
2462,CUS_0x36fd,90607501,17,Doctor,20864.93,1484.74,5,4,25.0,7,"Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Student Loan, Mortgage Loan, Home Equity Loan, and Personal Loan",10,9,16.04,9,Standard,1466.97,29.24375,18 Years and 5 Months,Yes,66.29,89.6525,Low_spent_Small_value_payments,290.5525,Poor
2463,CUS_0x36ff,881576870,28,Architect,45780.86,3541.07,6,6,19.0,5,"Credit-Builder Loan, Personal Loan, Home Equity Loan, Auto Loan, and Auto Loan",28,14,13.555,9,Standard,984.91,34.09375,5 Years and 9 Months,Yes,125.96,158.685,Low_spent_Small_value_payments,324.46750000000003,Standard
2464,CUS_0x3702,232807977,39,Journalist,19078.93,1304.91,5,7,20.0,0,No Loan,19,13,17.965,5,Standard,265.86,30.09,18 Years and 3 Months,Yes,0.0,75.52625,Low_spent_Small_value_payments,333.9825,Standard
2465,CUS_0x3708,433781443,26,Writer,59304.08,4694.01,9,5,25.0,7,"Auto Loan, Auto Loan, Mortgage Loan, Not Specified, Payday Loan, Personal Loan, and Payday Loan",56,7,10.42,6,Standard,1653.18,28.088749999999997,16 Years and 3 Months,Yes,276.26,142.25375,Low_spent_Large_value_payments,275.19,Poor
2466,CUS_0x3709,517490617,25,Writer,18967.25,1873.6,9,6,17.0,6,"Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Mortgage Loan, and Debt Consolidation Loan",33,22,27.31,10,Bad,3583.51,31.23875,2 Years and 0 Months,Yes,48.54,99.9225,High_spent_Medium_value_payments,305.47625,Poor
2467,CUS_0x370c,9865924,28,Media_Manager,65085.76,5702.81,6,5,20.0,7,"Personal Loan, Mortgage Loan, Mortgage Loan, Payday Loan, Student Loan, Home Equity Loan, and Home Equity Loan",18,20,2.56,7,Bad,1413.88,34.557500000000005,12 Years and 4 Months,Yes,288.12,303.17875000000004,Low_spent_Small_value_payments,270.91,Poor
2468,CUS_0x3710,981140079,40,Architect,28012.42,2564.37,5,7,14.0,3,"Not Specified, Payday Loan, and Payday Loan",24,12,4.555,6,Standard,1346.44,27.65,24 Years and 1 Months,Yes,68.84,184.33875,High_spent_Small_value_payments,304.34125,Standard
2469,CUS_0x3713,660313335,41,Developer,99340.08,8506.34,3,1,8.0,0,No Loan,14,6,8.41,3,Good,1028.59,36.91125,29 Years and 8 Months,No,0.0,300.44374999999997,High_spent_Small_value_payments,829.72875,Good
2470,CUS_0x3716,979939286,54,Musician,78937.1,6605.09,3,7,7.0,4,"Payday Loan, Payday Loan, Home Equity Loan, and Mortgage Loan",13,7,6.05,3,Good,520.56,35.32625,31 Years and 7 Months,No,174.42,230.13,Low_spent_Small_value_payments,515.96625,Poor
2471,CUS_0x3720,781576368,39,Architect,8770.03,868.84,8,10,24.0,6,"Student Loan, Auto Loan, Personal Loan, Debt Consolidation Loan, Payday Loan, and Personal Loan",20,10,9.83,11,Standard,2289.03,34.00625,15 Years and 2 Months,Yes,30.32,74.42875,Low_spent_Small_value_payments,263.7275,Poor
2472,CUS_0x3722,766482560,29,Journalist,25347.26,2072.27,6,5,20.0,1,Not Specified,2,16,11.245,3,Standard,1032.75,29.965,19 Years and 4 Months,No,11.64,96.59,Low_spent_Medium_value_payments,370.24875000000003,Standard
2473,CUS_0x372c,340857301,18,Lawyer,42903.79,3468.32,0,4,6.0,1,Not Specified,13,0,5.725,1,Good,1079.48,31.585,28 Years and 1 Months,No,34.98,162.14,High_spent_Small_value_payments,412.34875,Good
2474,CUS_0x372e,914177131,33,Developer,32908.26,2504.36,7,10,33.0,4,"Mortgage Loan, Payday Loan, Mortgage Loan, and Personal Loan",45,20,19.505,9,Bad,1775.04,30.442500000000003,13 Years and 5 Months,Yes,70.61,139.47125,Low_spent_Small_value_payments,329.63625,Poor
2475,CUS_0x3731,322330974,35,Accountant,70137.8,5901.82,2,5,9.0,1,Not Specified,20,11,1.865,4,Good,335.1,33.76,30 Years and 8 Months,No,48.25,202.40875,Low_spent_Small_value_payments,597.025,Poor
2476,CUS_0x3733,684910976,41,Developer,12868.62,829.39,6,7,5.0,4,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, and Home Equity Loan",24,8,0.77,3,Standard,837.85,31.2725,32 Years and 10 Months,Yes,39.27,68.7175,Low_spent_Small_value_payments,263.98375,Standard
2477,CUS_0x373b,368072548,32,Media_Manager,26520.9,2202.08,8,4,15.0,4,"Auto Loan, Debt Consolidation Loan, Mortgage Loan, and Personal Loan",19,12,15.63,5,Standard,1182.19,35.18125,19 Years and 4 Months,Yes,57.14,127.57124999999999,Low_spent_Small_value_payments,307.99625000000003,Standard
2478,CUS_0x373e,82320540,19,Entrepreneur,21039.8,1875.32,4,5,10.0,0,No Loan,5,11,1.815,2,Good,8.99,31.5125,23 Years and 11 Months,No,0.0,148.555,Low_spent_Small_value_payments,318.97625,Poor
2479,CUS_0x374a,424218795,28,Mechanic,35176.5,2815.38,4,5,8.0,4,"Personal Loan, Mortgage Loan, Not Specified, and Home Equity Loan",28,19,3.615,1,Standard,234.65,35.214999999999996,15 Years and 7 Months,Yes,104.7,132.615,High_spent_Small_value_payments,315.46750000000003,Standard
2480,CUS_0x374c,881304578,51,Engineer,33413.88,2770.49,5,7,10.0,3,"Debt Consolidation Loan, Auto Loan, and Auto Loan",21,8,19.75,4,Standard,1270.74,29.88375,21 Years and 9 Months,Yes,46.4,182.32874999999999,Low_spent_Medium_value_payments,323.32125,Standard
2481,CUS_0x3752,466473467,33,Writer,98874.63,8196.55,6,5,12.0,4,"Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, and Payday Loan",25,15,9.705,5,Good,750.39,31.03875,30 Years and 9 Months,No,325.28,437.35125,High_spent_Medium_value_payments,491.77875,Good
2482,CUS_0x3756,207290604,32,Teacher,16046.46,1218.2,4,4,19.0,3,"Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",20,7,17.38,6,Standard,1925.94,32.35,8 Years and 2 Months,Yes,36.95,106.07625,Low_spent_Small_value_payments,261.295,Poor
2483,CUS_0x3757,610134952,42,Mechanic,32176.68,2399.39,9,8,27.0,4,"Debt Consolidation Loan, Student Loan, Mortgage Loan, and Personal Loan",62,20,13.31,14,Standard,2464.3,32.7325,7 Years and 4 Months,Yes,59.07,155.4675,Low_spent_Large_value_payments,297.89875,Poor
2484,CUS_0x375e,575480526,14,Entrepreneur,17683.37,1454.61,8,8,16.0,7,"Personal Loan, Not Specified, Auto Loan, Home Equity Loan, Mortgage Loan, Personal Loan, and Not Specified",20,19,11.005,11,Standard,2600.36,31.42,6 Years and 7 Months,Yes,89.92,117.77375,Low_spent_Large_value_payments,212.77375,Standard
2485,CUS_0x3761,201000167,15,Musician,73338.12,6373.51,3,4,12.0,7,"Not Specified, Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Student Loan, and Not Specified",5,10,8.795,5,Standard,2449.13,32.676249999999996,17 Years and 7 Months,Yes,395.33,248.96,High_spent_Small_value_payments,248.0575,Standard
2486,CUS_0x3763,862218256,51,Journalist,32871.96,2621.33,5,6,14.0,2,"Auto Loan, and Personal Loan",20,8,9.215,0,Standard,748.45,28.67875,19 Years and 5 Months,No,31.65,136.635,High_spent_Small_value_payments,361.34875,Standard
2487,CUS_0x3767,324837736,47,Mechanic,130832.37,11007.7,4,6,12.0,2,"Mortgage Loan, and Debt Consolidation Loan",9,11,9.74,3,Good,83.91,32.72125,26 Years and 4 Months,No,208.37,370.1375,High_spent_Large_value_payments,778.5125,Standard
2488,CUS_0x3768,660098802,31,Journalist,17517.55,1293.8,8,7,4.0,0,No Loan,7,17,9.07,4,Good,1321.23,30.25375,15 Years and 1 Months,No,0.0,78.615,Low_spent_Small_value_payments,332.3425,Good
2489,CUS_0x3769,328705076,46,Media_Manager,127160.94,10528.82,4,7,3.0,2,"Home Equity Loan, and Personal Loan",14,3,3.55,3,Good,559.07,32.83,27 Years and 2 Months,No,448.06,573.575,Low_spent_Small_value_payments,679.36625,Good
2490,CUS_0x376a,587579576,20,Writer,56304.16,4341.06,5,7,13.0,5,"Payday Loan, Student Loan, Mortgage Loan, Personal Loan, and Mortgage Loan",15,14,7.675000000000001,8,Standard,1171.42,32.55875,15 Years and 10 Months,Yes,274.4325,195.33125,High_spent_Medium_value_payments,354.23625,Standard
2491,CUS_0x376b,915698780,25,Architect,81779.54,6601.96,3,7,7.0,0,No Loan,28,2,4.735,2,Good,824.62,34.60625,24 Years and 1 Months,No,0.0,239.0775,High_spent_Medium_value_payments,683.0975,Poor
2492,CUS_0x376e,84311205,47,Mechanic,104255.67,8571.97,6,3,18.0,3,"Payday Loan, Credit-Builder Loan, and Auto Loan",12,7,2.46,4,Standard,992.62,34.161249999999995,15 Years and 3 Months,No,133.99,480.95625,Low_spent_Medium_value_payments,627.7825,Standard
2493,CUS_0x376f,623903707,39,Doctor,60575.7,4794.98,4,7,15.0,3,"Home Equity Loan, Personal Loan, and Credit-Builder Loan",20,17,7.77,4,Standard,832.55,33.34375,29 Years and 8 Months,No,135.04,170.17625,Low_spent_Medium_value_payments,373.27375,Standard
2494,CUS_0x3777,948275814,55,Scientist,35012.78,2964.73,8,4,9.0,2,"Credit-Builder Loan, and Credit-Builder Loan",26,14,10.06,0,Standard,279.53,31.1425,31 Years and 2 Months,Yes,41.41,208.8325,Low_spent_Small_value_payments,317.48625,Standard
2495,CUS_0x377b,77170064,50,Scientist,116156.1,9448.67,5,5,5.0,2,"Home Equity Loan, and Personal Loan",9,10,1.13,2,Good,1210.76,32.7525,20 Years and 6 Months,No,193.19,478.6925,Low_spent_Large_value_payments,541.73125,Good
2496,CUS_0x3787,986716476,52,Engineer,21270.79,1462.4937499999999,6,6,9.0,4,"Personal Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan",23,8,11.745,5,Standard,782.15,34.0925,16 Years and 9 Months,Yes,71.55625,91.89875,High_spent_Small_value_payments,284.42875,Standard
2497,CUS_0x3793,911181721,30,Lawyer,8151.41,926.28,9,7,15.0,6,"Home Equity Loan, Auto Loan, Mortgage Loan, Student Loan, Payday Loan, and Student Loan",43,22,2.465,9,Bad,1418.45,28.68125,5 Years and 10 Months,Yes,29.34,59.362500000000004,Low_spent_Small_value_payments,282.68,Poor
2498,CUS_0x3797,683122435,42,Musician,46256.34,4048.7,7,5,30.0,6,"Not Specified, Personal Loan, Personal Loan, Credit-Builder Loan, Payday Loan, and Personal Loan",16,16,18.295,9,Bad,4336.75,30.66375,13 Years and 10 Months,Yes,133.96,181.415,Low_spent_Medium_value_payments,372.53375,Poor
2499,CUS_0x3798,698192277,55,Lawyer,129903.88,10538.32,7,6,20.0,1,Home Equity Loan,11,10,14.255,3,Standard,1227.21,34.6425,23 Years and 5 Months,Yes,104.75,377.825,Low_spent_Large_value_payments,825.0075,Standard
2500,CUS_0x3799,821631934,55,Journalist,15874.01,1049.83,1,3,5.0,0,No Loan,12,6,2.32,2,Good,1173.38,27.7525,31 Years and 8 Months,No,0.0,79.9625,High_spent_Small_value_payments,300.52125,Poor
2501,CUS_0x379e,870050089,45,Lawyer,36742.54,2893.88,3,6,9.0,4,"Not Specified, Auto Loan, Debt Consolidation Loan, and Not Specified",21,14,19.73,8,Standard,1149.65,31.2975,5 Years and 9 Months,Yes,80.43,162.9675,Low_spent_Small_value_payments,312.8975,Standard
2502,CUS_0x379f,566261035,54,Accountant,39161.2,3088.43,2,4,5.0,2,"Home Equity Loan, and Payday Loan",10,3,0.685,4,Good,1344.45,33.99,20 Years and 9 Months,No,42.11,165.2425,High_spent_Small_value_payments,367.73875,Poor
2503,CUS_0x37a1,653473837,23,Entrepreneur,63439.24,5285.6,5,5,7.0,3,"Home Equity Loan, Auto Loan, and Home Equity Loan",9,18,15.335,3,Standard,1459.32,31.27625,20 Years and 8 Months,Yes,84.6,204.8325,High_spent_Medium_value_payments,477.6075,Good
2504,CUS_0x37a4,797483371,24,Entrepreneur,80857.56,6769.13,6,9,15.0,4,"Auto Loan, Debt Consolidation Loan, Student Loan, and Auto Loan",40,22,15.754999999999999,11,Bad,2368.74,30.26125,18 Years and 9 Months,Yes,164.78,332.1275,High_spent_Medium_value_payments,446.26125,Poor
2505,CUS_0x37af,954680668,27,Architect,41597.89,3691.49,4,1,6.0,0,No Loan,4,10,5.72,3,Good,611.96,32.45625,18 Years and 1 Months,No,0.0,161.97375,High_spent_Medium_value_payments,478.27250000000004,Good
2506,CUS_0x37b2,274159496,44,Architect,20961.37,1898.78,4,1,1.0,2,"Student Loan, and Not Specified",0,10,10.41,3,Good,103.28,34.1825,30 Years and 11 Months,No,17.52,99.16250000000001,Low_spent_Small_value_payments,343.56,Good
2507,CUS_0x37bc,138547329,54,Lawyer,119014.2,10116.85,4,2,12.0,2,"Mortgage Loan, and Student Loan",6,3,7.220000000000001,3,Good,189.33,31.3625,32 Years and 2 Months,No,178.42,374.74875000000003,High_spent_Large_value_payments,689.7775,Good
2508,CUS_0x37bd,849095390,32,Lawyer,61796.0,5025.67,3,5,11.0,3,"Home Equity Loan, Home Equity Loan, and Personal Loan",23,12,8.265,5,Standard,2472.48,30.61125,5 Years and 1 Months,Yes,117.46,206.195,Low_spent_Small_value_payments,434.35875,Standard
2509,CUS_0x37be,137141045,22,Writer,87888.72,7253.06,5,3,11.0,0,No Loan,21,8,9.66,1,Standard,135.76,34.8825,30 Years and 3 Months,Yes,0.0,335.33875,Low_spent_Medium_value_payments,651.21625,Poor
2510,CUS_0x37bf,242047296,49,Writer,38750.41,2987.2,1,5,7.0,4,"Credit-Builder Loan, Payday Loan, Student Loan, and Home Equity Loan",5,2,7.890000000000001,0,Good,2.43,29.50125,32 Years and 7 Months,No,121.73,188.55625,Low_spent_Medium_value_payments,244.19,Good
2511,CUS_0x37c4,36854393,44,Teacher,30303.3,2268.28,6,6,6.0,4,"Payday Loan, Payday Loan, Payday Loan, and Debt Consolidation Loan",25,14,6.24,0,Standard,102.53,31.0725,32 Years and 2 Months,No,84.18,105.34125,Low_spent_Small_value_payments,295.6525,Standard
2512,CUS_0x37c9,861272816,38,Developer,91642.4,7468.87,7,5,6.0,1,Debt Consolidation Loan,23,7,6.2,0,Standard,543.2,33.69625,25 Years and 8 Months,No,42.04,252.905,High_spent_Medium_value_payments,701.94375,Standard
2513,CUS_0x37cc,195013449,37,Entrepreneur,99664.98,8482.42,6,5,9.0,1,Auto Loan,14,14,7.69,5,Good,702.98,33.45375,29 Years and 10 Months,No,71.67,425.6625,High_spent_Large_value_payments,690.59,Good
2514,CUS_0x37cd,371361042,39,Manager,15916.47,1317.37,3,6,9.0,4,"Debt Consolidation Loan, Student Loan, Student Loan, and Personal Loan",14,19,10.175,5,Standard,1322.7,32.96125,12 Years and 4 Months,Yes,40.63,122.11625,Low_spent_Large_value_payments,254.57625,Standard
2515,CUS_0x37d2,102429445,51,Writer,29044.29,2438.36,5,6,12.0,0,No Loan,2,1,5.815,4,Good,1078.8,31.74875,20 Years and 5 Months,No,0.0,125.78125,Low_spent_Small_value_payments,385.5525,Good
2516,CUS_0x37d5,65994728,45,Lawyer,30207.15,2272.26,3,3,13.0,4,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",30,14,9.035,7,Standard,1423.88,30.115000000000002,18 Years and 8 Months,Yes,61.08,81.42375,Low_spent_Small_value_payments,329.37375,Standard
2517,CUS_0x37db,585944096,17,Entrepreneur,19559.45,1665.95,5,4,20.0,4,"Student Loan, Personal Loan, Mortgage Loan, and Home Equity Loan",15,20,14.145,5,Standard,1115.06,34.208749999999995,18 Years and 10 Months,Yes,38.29,66.45375,High_spent_Small_value_payments,323.10625,Standard
2518,CUS_0x37dd,205344451,34,Media_Manager,67408.06,5475.0650000000005,5,3,6.0,3,"Payday Loan, Payday Loan, and Debt Consolidation Loan",11,9,9.74,3,Good,960.09,30.54875,21 Years and 11 Months,No,582.12375,250.26125,High_spent_Medium_value_payments,439.58625,Good
2519,CUS_0x37de,698275664,34,Developer,37822.18,3082.85,7,8,34.0,9,"Debt Consolidation Loan, Personal Loan, Debt Consolidation Loan, Not Specified, Home Equity Loan, Student Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",29,21,0.57,9,Bad,3805.47,29.505000000000003,11 Years and 4 Months,Yes,159.27,143.065,High_spent_Small_value_payments,278.455,Poor
2520,CUS_0x37e1,242283294,39,Accountant,19660.58,1419.38,3,2,12.0,0,No Loan,10,10,5.07,3,Good,941.63,27.05625,27 Years and 9 Months,No,0.0,119.025,Low_spent_Small_value_payments,316.68625,Good
2521,CUS_0x37e3,187123052,19,Entrepreneur,13251.57,1220.3,7,7,6.0,2,"Mortgage Loan, and Credit-Builder Loan",24,18,11.3,3,Standard,298.58,31.29375,29 Years and 3 Months,No,12.55,90.76875,Low_spent_Small_value_payments,292.4575,Good
2522,CUS_0x37e5,619986329,22,Manager,67863.92,5832.33,10,8,15.0,7,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, Not Specified, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",56,17,19.16,6,Bad,3011.85,32.32375,9 Years and 7 Months,Yes,343.79,148.23375000000001,High_spent_Large_value_payments,356.1925,Standard
2523,CUS_0x37e6,491701469,22,Architect,25846.78,1909.9,7,3,16.0,4,"Payday Loan, Not Specified, Home Equity Loan, and Personal Loan",11,12,11.92,1,Standard,1.23,32.63375,23 Years and 11 Months,No,85.28,127.81125,Low_spent_Small_value_payments,255.4025,Standard
2524,CUS_0x37e9,504964851,54,Architect,31647.02,2725.25,2,6,5.0,3,"Credit-Builder Loan, Not Specified, and Mortgage Loan",9,8,2.49,3,Good,468.03,34.3625,16 Years and 2 Months,No,64.82,126.37125,High_spent_Medium_value_payments,346.08875,Poor
2525,CUS_0x37ea,435510275,53,Scientist,121107.9,9898.125,0,7,5.0,0,No Loan,18,3,9.41,4,Good,1490.72,33.1675,16 Years and 1 Months,No,0.0,418.77250000000004,High_spent_Large_value_payments,843.3275,Poor
2526,CUS_0x37ec,724025119,15,Lawyer,68861.36,5936.45,8,8,24.0,5,"Personal Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, and Payday Loan",17,23,4.36,7,Bad,2467.13,30.73625,15 Years and 7 Months,Yes,229.08,225.23375,High_spent_Large_value_payments,395.58125,Poor
2527,CUS_0x37f4,871184847,19,Engineer,69941.88,5674.49,5,5,25.0,7,"Personal Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Personal Loan, Payday Loan, and Personal Loan",24,8,11.215,9,Standard,1948.88,33.72625,15 Years and 1 Months,Yes,403.39,205.16875,High_spent_Medium_value_payments,220.14125,Poor
2528,CUS_0x37f8,733936011,24,Accountant,39910.48,3529.87,1,7,2.0,1,Not Specified,22,4,3.025,2,Good,1072.94,31.41375,21 Years and 5 Months,No,31.78,165.4225,High_spent_Small_value_payments,424.18875,Poor
2529,CUS_0x37fb,829289860,33,Lawyer,35166.35,3139.53,4,4,2.0,1,Not Specified,16,11,4.33,2,Good,1185.57,34.19625,20 Years and 9 Months,No,26.86,158.125,High_spent_Medium_value_payments,395.80875,Good
2530,CUS_0x3801,980441731,42,Entrepreneur,85688.49,7208.71,8,3,19.0,7,"Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Payday Loan, and Personal Loan",12,20,12.835,8,Standard,0.34,31.23,15 Years and 8 Months,Yes,461.14,325.96500000000003,High_spent_Medium_value_payments,291.3525,Standard
